ID_DE_RESPUESTA,FECHA,DURACIÓN_SEGUNDOS,Duración en minutos (calculado),COLONIA,ESTRATO_SOCIAL,CONTEXTO_DE_RESIDENCIA,V1,V2,V3,V4,V5,V6,V7,V8.A,V8.B,V8.C,V8.D,V8.E,V8.F,V8.G,V8.H,V8.I,V9.A,V9.B,V9.C,V9.D,V9.E,V9_OTRA,V9_OTRA_TEXTO,V10,V10_OTRA,V11,V12,V13,V14,V15,V16,V17,V17_OTRA,V17_OTRA_TEXTO,V18,V19,V20.A,V20.B,V20.C,V20.D,V20.E,V20.F,V20.G,V20.H,V20.I,V20.J,V21.A,V21.B,V21.C,V21.D,V21.E,V21.F,V22.A,V22.B,V22.C,V22.D,V22.E,V22.F,V22.G,V22.H,V22.I,V22.J,V22.K,V22.L,V22.M,V22.N,V22_OTRA,V22_OTRA_TEXTO,V23.A,V23.B,V23.C,V23.D,V23.E,V23.F,V23.G,V23.H,V23.I,V23.J,V23.K,V24,V24_TEXTO,V25,V26.A,V26.B,V26.C,V27,V28.A,V28.B,V28.C,V28.D,V28.E,V29,V30.A,V30.B,V31,V31_OTRA,V32,V33,V34,V35.A,V35.B,V36,V37,V37_ENFERMEDADES,V38,V39,V40.A,V40.B,V40.C,V40.D,V40.E,V40.F,V40.G,V40.H,V40.I,V41,V42,V43,V44,V44_OTRA,V45,V46,V47.A,V47.B,V47.C,V47.D,V47.E,V48,V49,V50,V51.A,V51.B,V51.C,V51.D,V52,V52_TEXTO,V53.A,V53.B,V53.C,V53.D,V53.E,V53.F,V53.G,V53.H,V54.A,V54.B,V54.C,V54.D,V54.E,V54.F,V55.A,V55.B,V55.C,V56.A,V56.B,V56.C,V56.D,V56.E,V56.F,V56.G,V56.H,V56.I,V57,V58.A,V58.B,V58.C,V58.D,V58.E,V59.A,V59.B,V59.C,V59.D,V59.E,V59.F,V59.G,V59.H,V59.I,V59.J,V59.K,V59.L,V59_OTRA,V59_OTRA_TEXTO,V60.A,V60.B,V60.C,V61.A,V61.A_TEXTO,V61.B,V61.B_TEXTOS,V62,V62_TEXTO,V63,V63_OTRA,V64,V65.A,V65.B,V65.C,V65.D,V65.E,V65.F,V65.G,V66.A,V66.B,V66.C,V66.D,V66.E,V66.F,V66.G,V66.H,V66.I,V66.J,V66.K,V66.L,V66.M,V66.N,V67,V67_OTRA,V68,V69,V70,V71,V72.A,V72.B,V72.C,V72.D,V72.E,V73.A,V73.B,V73.C,V73.D,V74,N1.A,N1.B,N1.C,N1.D,N1.E,N1.F,N1,NS_2018,NS_2018_E,N2.A,N2.B,N2.C,N2.D,N2.E,N2.F,N2.G,N2.H,N2,NS_2011,NS_2011_E,V75_RECHAZOS,V75_INCOMPLETOS,V75_NO_CONTACTOS,V75_NO_ELEGIBLES,MUNICIPIO,RANGO_EDAD,SEXO,POND
54160362,9/11/21 18:39,2345,78.2,VILLASEÑOR (SANTA TERESITA),2,1,4,4,5,1,5,5,2,4,4,2,3,2,4,2,2,2,0,0,0,0,1,99,99,2,99,15,99,1,4,4,1,2,99,99,3,5,2,1,1,1,2,2,2,1,1,1,5,5,5,5,5,5,2,4,2,2,2,2,5,4,2,2,2,2,5,1,99,99,2,2,2,2,4,4,4,4,2,2,2,6,LA POCA COMUNICACIÓN,5,4,4,2,1,5,5,4,5,5,4,17,7,2,99,5,5,4,4,4,4,99,99,4,4,4,1,3,4,3,2,3,4,4,2,2,3,99,99,99,1,1,2,1,2,2,2,1,3,2,2,4,4,3,DISCRIMINACIÓN HACIA LAS PERSONAS LTBG,1,1,1,1,1,1,1,1,4,3,3,4,3,4,4,2,2,1,1,2,1,2,1,1,1,1,2,4,4,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,3,2,MARIACHIS,8,TEQUILA,2,LA INSEGURIDAD,3,99,80,1,1,2,2,2,2,2,3,3,3,2,1,1,1,3,4,1,2,4,2,2,0,99,17,9,5,12,1,6,3,2,12,1,1,1,1,4,73,47,18,31,61,17,230,C-,Baja,8,11,31,10,20,27,32,52,191,C+,Medio,0,0,3,1,2,1,0,791.2416
54160559,9/11/21 18:42,6144,100.0,VILLASEÑOR (SANTA TERESITA),2,1,4,5,5,1,4,5,3,5,4,2,2,2,1,4,4,1,1,0,0,0,1,99,99,1,99,10,3,1,4,5,2,2,99,99,3,2,1,1,2,1,1,2,1,1,1,1,4,5,4,2,4,4,1,5,3,2,1,1,5,1,1,1,2,1,4,1,99,99,1,1,1,1,4,4,2,3,1,1,1,7,EL TIEMPO DE CONVIVENCIA FAMILIAR,4,2,1,5,3,5,3,3,5,5,5,0,6,3,99,5,5,3,4,4,4,99,99,4,4,3,4,3,3,3,5,5,5,5,3,2,3,99,99,99,2,2,2,2,2,2,2,3,3,1,2,5,5,1,LA CORRUPCIÓN,1,1,1,2,2,1,2,1,5,5,1,5,5,5,1,5,1,1,2,2,1,1,1,1,1,2,5,4,5,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,1,TORTAS AHOGADAS,4,TEJUINO,2,INSEGURIDAD,1,99,60,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,3,1,1,5,4,4,1,99,20,11,1,4,1,3,3,2,5,1,1,1,1,2,31,47,18,31,31,17,158,C,Medio,0,11,31,10,20,0,32,22,126,C-,Bajo,2,0,32,16,2,2,1,838.4727
54160681,9/11/21 18:45,16908,100.0,ITALIA PROVIDENCIA,1,5,4,5,5,1,5,5,1,5,4,1,2,4,1,1,1,1,0,1,0,0,0,99,99,1,99,17,1,1,5,99,1,2,99,99,99,5,2,1,1,1,1,2,1,1,1,1,5,5,5,5,1,1,5,5,3,3,3,5,5,5,1,1,3,3,3,1,99,99,1,1,1,1,5,5,2,1,2,2,1,4,PANDEMIA,5,4,4,4,1,5,4,1,5,5,5,29,0,3,99,5,5,4,4,4,4,99,99,4,4,5,4,5,5,5,5,5,5,5,3,2,3,99,99,99,1,2,2,2,2,2,2,5,4,2,2,5,5,4,LA DESIGUALDAD,1,1,2,2,2,2,2,2,5,5,5,5,5,5,2,2,1,1,2,1,1,2,1,1,1,1,4,5,5,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,6,CHIVAS,7,FAMILIA,1,DELINCUENCIA,3,99,20,2,2,2,2,2,2,2,4,1,1,1,3,4,1,1,4,1,1,4,1,2,1,99,29,12,5,12,2,4,2,2,15,1,1,1,1,1,73,47,37,31,15,12,203,C+,Medio,0,11,31,10,20,27,41,52,192,C+,Medio,14,0,97,31,2,3,1,347.5952
54160903,9/11/21 18:50,2119,70.6,SEATTLE,2,2,3,2,2,1,3,3,4,3,2,3,3,2,1,3,3,4,0,0,0,0,1,99,99,2,99,99,99,2,4,3,1,2,99,99,1,2,2,2,2,1,2,2,1,1,1,2,5,5,4,2,3,5,5,5,5,5,2,4,1,1,1,1,2,1,1,1,99,99,2,1,1,1,2,4,4,4,1,1,1,1,ECONÓMICO,4,3,5,3,2,4,2,2,5,5,4,19,0,3,99,4,5,3,1,1,4,99,99,1,1,1,1,2,2,2,5,5,5,2,2,1,3,99,99,99,2,2,2,2,1,1,2,1,5,1,1,1,1,1,CORRUPCIÓN,1,1,1,1,1,1,2,2,3,3,4,4,1,3,1,1,1,1,2,2,2,2,2,2,2,2,3,5,0,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,4,4,7,BONITO,4,GASTRONOMÍA,1,DELINCUENCIA,1,99,30,2,2,2,2,2,2,2,1,2,4,1,2,2,2,3,2,3,2,1,2,4,2,99,19,11,5,2,1,5,5,1,99,1,1,1,1,0,22,24,18,31,0,23,95,D+,Baja,8,11,13,10,20,0,32,22,116,C-,Bajo,10,0,2,2,6,1,2,849.7211
54160904,9/11/21 18:50,2249,75.0,JARDINES DE LA PAZ (GUADALAJARA),2,2,4,4,4,2,5,4,3,4,2,4,4,4,3,4,3,4,0,0,0,0,1,99,99,2,99,99,99,1,4,3,2,2,99,99,3,4,1,1,1,1,2,1,1,1,1,1,2,4,4,4,4,4,1,4,1,1,1,1,4,3,1,1,1,1,1,1,99,99,1,1,1,1,4,4,4,1,1,1,1,5,INSEGURIDAD,4,5,2,4,2,5,2,2,5,4,2,15,99,2,99,4,5,5,3,3,4,99,99,1,3,1,1,4,3,2,5,5,2,5,5,1,3,99,99,99,2,2,2,2,2,2,2,3,1,4,2,3,4,5,MAL TRATO,1,1,1,1,2,1,2,2,3,4,1,3,4,4,1,1,1,1,2,2,2,2,2,2,2,2,4,3,2,3,1,2,1,2,1,1,1,2,2,1,2,2,1,2,99,99,4,4,4,7,HERMOSO,7,CUIDADO,2,INSEGURIDAD,6,99,40,2,2,2,2,2,2,2,4,2,3,2,2,3,2,2,4,3,3,3,4,3,2,99,15,9,5,9,0,3,3,1,10,1,1,1,1,1,35,24,0,31,15,17,105,D+,Baja,0,11,13,10,20,15,0,38,107,C-,Bajo,3,0,9,10,2,1,2,849.7211
54161053,9/11/21 18:53,1185,39.5,BOSQUES DE LA VICTORIA,1,5,4,5,4,1,5,5,2,4,4,2,2,2,2,2,2,2,0,1,0,0,0,99,99,1,99,23,1,1,5,5,2,2,99,99,99,4,1,1,1,1,1,1,1,1,1,1,4,4,4,5,4,2,2,2,2,2,2,2,2,1,1,2,2,2,4,2,2,VENTAS EN LÍNEA,1,1,1,1,1,1,1,1,1,1,1,5,LAS INSEGURIDAD,4,4,4,4,1,2,2,3,2,2,5,27,0,2,99,4,3,2,4,4,4,99,99,2,4,4,4,4,4,4,4,5,5,5,1,2,3,99,99,99,2,2,2,2,2,2,2,2,3,2,2,4,4,4,LA DESIGUALDAD,1,1,2,1,2,2,2,1,4,4,4,4,4,4,2,2,2,1,1,2,1,2,1,2,2,2,4,4,4,3,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,9,VIOLENCIA,11,INUNDACIONES,10,INUNDACIONES,3,99,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,99,27,12,5,12,3,6,4,2,16,1,1,1,1,2,73,47,37,31,31,23,219,C-,Baja,8,11,31,10,20,32,58,52,222,AB,Alto,14,0,64,12,2,3,1,347.5952
54161269,9/11/21 18:58,1678,55.9,JARDINES DEL BOSQUE,1,5,3,4,3,1,3,2,4,1,1,4,4,4,3,4,4,2,0,0,0,0,1,99,99,2,99,16,99,1,3,5,2,2,99,99,1,3,2,1,2,1,1,1,1,1,1,2,5,5,5,2,5,5,4,4,4,4,4,4,2,1,5,3,5,5,5,3,6,SERIES,1,1,1,1,1,1,1,1,1,2,3,7,AUSENCIA,2,4,2,2,2,1,2,2,2,2,4,3,0,2,99,5,4,3,4,2,4,99,99,4,4,1,1,2,2,2,4,4,4,2,1,1,1,1,99,2,2,2,2,2,1,2,1,3,5,2,2,4,4,12,IGNORA,1,1,2,2,2,1,2,1,1,4,3,2,1,4,2,2,2,1,1,1,2,2,1,2,1,2,2,4,4,4,4,5,2,1,1,2,2,2,2,2,2,2,2,2,99,99,1,5,3,12,INUNDACIÓN,9,CALOR,10,LLUVIA Y QUE SE INUNDE,1,99,40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,2,99,18,9,5,13,1,5,3,2,10,1,1,1,1,1,101,47,18,31,15,17,212,AB,Alto,8,11,31,10,20,15,32,72,199,AB,Alto,4,0,16,19,2,1,2,418.8350
54161362,9/11/21 19:01,1653,55.1,SEATTLE,2,2,3,4,4,2,5,1,5,2,1,5,5,5,5,1,5,1,0,1,0,0,0,99,99,2,99,15,4,1,1,99,1,2,99,99,99,5,2,2,1,2,2,2,1,1,2,2,5,5,2,1,1,1,1,2,5,5,5,1,1,1,1,1,1,1,2,1,99,99,3,1,1,1,5,5,1,5,1,1,1,9,LOS VICIOS Y EL DESAMOR,5,3,1,5,2,4,4,1,1,4,4,0,2,2,99,2,5,2,3,5,4,99,99,2,4,4,5,2,5,5,5,5,5,5,1,2,1,1,99,2,1,2,2,1,2,2,1,1,1,3,5,5,1,2,ABUSO DEL PODER SOBRE LA GENTE,1,2,1,1,1,2,2,2,4,1,4,1,1,1,5,3,1,2,2,2,2,2,2,2,2,1,1,3,1,1,1,5,1,1,2,2,2,1,2,2,2,2,2,2,99,99,3,5,5,12,CASA,7,CONFORT,1,DELINCUENCIA Y LAS DROGAS,3,99,60,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,28,12,5,12,2,3,3,2,10,1,1,1,1,4,73,47,37,31,61,17,249,AB,Alto,0,11,31,10,20,15,41,52,180,C+,Medio,1,0,12,3,6,3,1,965.4591
54161489,9/11/21 19:05,1470,49.0,TABACHINES,2,2,4,3,5,2,5,5,1,5,4,2,4,5,2,5,5,1,1,0,0,0,0,99,99,1,99,9,3,1,5,99,1,3,99,99,99,1,2,1,2,1,1,2,1,1,1,1,5,5,5,1,1,1,5,5,2,5,2,2,4,1,4,1,4,4,4,4,3,BUSCAR TRABAJO,1,1,4,1,5,5,1,1,1,1,1,1,FALTA DE DINERO,5,3,1,5,4,5,2,2,4,5,5,4,8,4,99,5,5,2,3,1,4,99,99,1,5,4,2,3,4,5,4,2,4,5,1,2,3,99,99,99,1,2,1,2,2,2,1,5,1,1,1,1,5,5,VIOLENCIA A LOS NIÑOS Y MUJERES,2,1,2,2,2,1,2,2,5,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,0,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,10,MUJERES BONITAS,4,ENCHILADAS,1,DELINCUENCIA,3,99,60,1,2,2,2,2,2,2,2,1,5,1,4,1,1,3,4,2,1,4,1,2,1,99,27,11,4,11,1,5,2,1,11,1,1,1,1,3,59,24,18,31,46,12,178,AB,Alto,8,11,13,10,20,27,32,52,173,C+,Medio,0,0,0,0,6,3,1,965.4591
54161559,9/11/21 19:06,1357,45.2,VILLASEÑOR (SANTA TERESITA),2,1,5,5,4,1,5,5,1,5,5,2,1,2,4,3,5,1,0,0,0,0,1,99,99,2,99,99,99,1,1,5,1,2,99,99,1,3,2,2,1,1,2,2,1,1,1,2,4,5,5,5,5,5,5,5,5,5,5,2,1,2,2,2,5,2,5,1,99,99,1,1,1,1,5,4,4,3,3,2,1,6,COMUNICACIÓN FAMILIAR,5,5,4,3,2,5,2,2,5,3,3,19,0,2,99,4,4,2,3,4,4,99,99,4,2,2,2,2,2,2,3,3,1,2,1,2,3,99,99,99,2,2,2,2,2,2,2,4,2,2,1,1,1,3,CLASISMO EN ZONA METROPOLITANA DE GUADALAJARA,2,2,2,2,2,2,2,2,3,3,2,2,2,4,2,3,2,1,0,2,2,1,2,1,2,2,3,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,5,CULTURA,9,CRIMEN ORGANIZADO,3,CORRUPCIÓN,3,99,10,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,5,2,2,5,2,5,1,99,19,11,5,12,1,8,3,1,16,1,1,1,1,3,73,24,18,31,46,17,192,C+,Medio,14,11,13,10,20,32,32,52,184,C+,Medio,1,0,35,8,2,1,1,791.2416
54161734,9/11/21 19:10,2978,49.6,BOSQUES DE LA VICTORIA,1,5,5,5,5,1,5,5,1,5,5,2,1,2,2,2,2,2,0,0,1,0,0,99,99,1,99,10,2,1,5,99,1,2,99,99,99,5,1,1,1,1,2,2,1,1,1,1,5,5,3,1,1,2,5,5,5,5,1,1,1,1,1,1,1,1,5,1,99,99,2,1,1,1,4,4,4,3,2,2,2,11,NINGUNO,5,5,1,1,1,1,1,4,4,4,5,16,99,2,99,5,3,2,3,3,4,99,99,4,4,5,1,4,4,4,5,5,5,5,1,2,3,99,99,99,2,2,2,2,2,2,2,4,5,4,3,2,4,3,EL TRATO POR LA CLASE SOCIAL,1,1,1,1,1,1,2,1,5,5,3,5,3,5,5,3,3,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,3,3,4,0,NO SÉ,0,NO SÉ,4,CLASISMO,3,99,120,2,2,2,2,2,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,1,99,18,4,5,4,2,6,3,2,20,1,1,1,1,3,31,47,37,31,46,17,192,C+,Medio,8,11,31,10,20,32,41,22,175,C+,Medio,28,0,98,77,2,1,1,368.1064
54161748,9/11/21 19:11,1435,47.8,JARDINES DE LA PAZ (GUADALAJARA),2,2,5,5,5,1,2,5,4,4,4,3,2,2,2,2,2,2,1,0,0,0,0,99,99,1,99,14,4,2,1,2,2,0,99,99,1,2,2,1,1,1,2,2,1,1,1,2,5,5,5,5,5,5,5,5,2,4,2,2,2,2,2,1,1,1,4,1,99,99,1,1,1,1,4,4,4,2,2,2,2,0,NO SABE,5,5,2,2,2,5,5,3,5,5,5,0,6,2,99,5,5,5,3,3,4,99,99,1,3,3,3,3,3,4,4,4,3,3,4,2,1,1,99,2,0,1,2,2,1,2,2,0,2,1,4,2,4,6,NO SE RESPETAN LAS LEYES,1,2,1,1,2,1,2,2,2,2,3,2,4,4,2,4,2,1,1,1,1,1,2,2,1,2,4,5,5,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,2,12,INUNDACIONES,7,BONITA,2,INSEGURIDAD,6,99,120,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,2,2,2,3,3,3,2,99,16,10,4,10,0,5,2,1,5,1,1,1,1,2,43,24,0,31,31,12,129,C,Medio,8,11,13,10,20,0,0,38,100,D+,Bajo,7,0,12,3,2,1,2,849.7211
54161795,9/11/21 19:12,2219,74.0,JARDINES DE LA PAZ (TLAQUEPAQUE),2,2,5,4,4,1,4,4,2,4,4,4,4,4,2,2,2,2,0,0,0,0,1,99,99,2,99,26,99,1,4,4,1,3,99,99,3,4,1,2,1,1,2,2,1,1,1,1,4,4,4,2,4,4,4,4,2,2,2,2,2,4,2,2,2,2,2,1,99,99,2,1,1,1,1,1,1,1,1,1,1,1,LA ECONOMÍA,5,4,4,4,2,4,4,4,5,4,4,29,99,2,99,4,5,4,4,4,4,99,99,2,2,2,4,2,4,4,4,5,4,2,3,2,3,99,99,99,2,2,2,2,2,2,2,2,4,2,4,2,2,9,SALARIOS TAN BAJOS,1,1,1,2,2,1,2,2,4,4,4,4,4,4,4,4,4,1,1,2,2,2,1,2,1,1,4,4,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,4,4,7,DESARROLLO,9,VIOLENCIA,2,INSEGURIDAD,1,99,120,2,2,2,2,2,2,2,4,1,2,1,2,2,2,2,5,2,2,5,2,2,2,99,29,10,5,8,0,3,3,1,8,1,1,1,1,3,43,24,0,31,46,17,144,C-,Baja,0,11,13,10,20,15,0,38,107,C-,Bajo,0,0,10,9,3,3,2,778.3431
54161971,9/11/21 19:17,2546,84.9,JARDINES DEL BOSQUE,1,5,5,4,5,1,3,5,1,4,4,3,3,3,3,2,5,1,0,0,0,0,1,99,99,2,99,99,99,1,4,4,1,2,99,99,3,3,1,2,1,2,1,1,1,1,1,1,5,5,5,4,4,5,1,4,1,4,1,3,4,5,2,1,2,2,1,1,99,99,3,1,1,1,4,5,4,2,3,1,1,6,FALTA DE COMUNICACIÓN,4,4,4,5,1,2,3,4,5,5,5,10,0,2,99,3,3,2,3,3,4,99,99,3,4,4,4,3,5,3,4,5,2,5,1,1,1,1,99,0,1,2,2,2,0,2,2,3,2,2,1,4,5,9,DESNIVEL SOCIOECONÓMICO SIN QUE SE BUSQUE REDUCIRLA,1,1,1,2,2,1,2,2,4,4,4,2,4,4,2,3,1,1,1,2,1,2,1,1,1,1,2,4,4,4,3,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,12,MINERVA,6,CHIVAS,3,CORRUPCIÓN,1,99,90,2,2,2,2,2,2,2,2,2,4,1,1,1,1,2,2,2,2,4,2,1,1,99,24,11,5,12,1,5,2,1,10,1,1,1,1,2,73,24,18,31,31,12,177,C+,Medio,8,11,13,10,20,15,32,52,161,C+,Medio,0,0,9,7,2,2,1,406.5748
54162026,9/11/21 19:19,1055,35.2,BOSQUES DE LA VICTORIA,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,1,99,99,2,99,0,99,1,5,5,2,6,99,99,3,5,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,VER CONFERENCIAS,1,1,1,1,1,1,1,1,2,2,2,7,FALTA DE CONVIVENCIA,0,5,0,5,1,4,4,4,4,4,5,99,99,3,99,5,5,4,5,5,4,99,99,5,5,5,5,5,5,5,5,5,5,5,1,2,3,99,99,99,2,2,2,2,2,2,2,4,5,5,5,5,5,7,INSEGURIDAD,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,5,5,5,5,5,0,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,5,4,1,TORTAS AHOGADAS,6,DIVERSIÓN,2,INSEGURIDAD,3,99,240,2,2,2,2,2,2,2,5,5,5,5,5,5,4,5,5,4,4,1,4,5,2,99,24,10,5,16,2,5,99,2,25,1,1,1,1,0,101,47,37,31,0,0,216,C+,Medio,8,11,31,10,20,46,41,72,239,AB,Alto,36,0,12,0,2,2,2,465.1182
54162333,9/11/21 19:27,1814,60.5,TABACHINES,2,2,5,3,5,1,5,5,1,5,5,2,2,1,5,1,5,1,0,1,0,0,0,99,99,1,99,11,2,1,3,99,2,1,99,99,99,5,2,1,1,2,1,1,1,1,1,2,5,5,5,5,4,4,3,5,5,5,5,5,2,2,2,2,2,2,2,4,2,COMPRAR EN LÍNEA,1,1,1,1,5,5,5,3,1,1,1,11,"NINGUNO, TODO CHIDO",4,5,2,3,1,1,4,3,4,5,5,2,3,2,99,5,3,2,5,5,4,99,99,2,3,4,4,1,4,4,3,5,4,5,1,1,3,99,99,99,1,2,2,2,2,2,2,3,1,5,2,5,5,3,CLASISMO,1,1,1,1,2,1,2,1,5,5,4,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,4,4,5,4,3,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,5,7,DIVERSIDAD,7,A GUSTO,2,INSEGURIDAD,1,99,60,2,2,2,2,2,2,2,4,1,1,1,1,1,1,2,2,1,1,2,1,2,1,99,17,10,5,11,2,2,2,1,15,1,1,1,1,3,59,24,37,31,46,12,197,AB,Alto,0,11,13,10,20,27,41,52,174,C+,Medio,5,0,18,7,6,1,1,791.2416
54162418,9/11/21 19:30,1465,48.8,TABACHINES,2,2,5,3,5,1,5,5,4,4,5,5,5,1,1,1,1,1,0,0,0,0,1,99,99,2,99,13,99,1,2,4,2,3,99,99,1,5,2,1,1,2,1,2,1,1,1,1,5,5,5,5,5,5,5,5,2,5,5,2,2,2,2,1,2,2,2,1,99,99,1,1,2,1,5,5,3,3,1,1,1,3,ESTABILIDAD EMOCIONAL,4,5,3,2,2,1,1,1,5,5,5,11,99,2,99,5,2,2,4,5,4,99,99,1,2,4,4,1,5,5,3,5,4,5,1,1,3,99,99,99,2,2,2,2,2,2,2,3,1,1,1,5,5,3,"DISCRIMINACIÓN INDÍGENAS, DISCAPACITADOS",1,1,1,1,2,1,2,1,1,5,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,10,TIERRA MOJADA,7,BONITO,2,INSEGURO,1,99,60,2,2,2,2,2,2,2,1,2,1,1,1,1,1,4,5,1,1,5,1,2,1,99,18,11,5,3,2,5,4,4,40,1,1,1,1,3,23,47,37,31,46,23,184,C+,Medio,8,11,48,10,20,46,41,22,206,AB,Alto,0,0,8,0,6,1,1,791.2416
54162515,9/11/21 19:33,4745,79.1,BOSQUES DE LA VICTORIA,1,5,5,5,5,1,5,5,2,4,4,4,4,4,3,3,3,2,1,0,0,0,0,99,99,1,99,18,2,1,4,4,1,3,99,99,3,4,1,1,1,1,1,1,1,1,1,1,5,5,5,4,4,4,5,5,4,5,4,2,4,4,4,4,4,2,5,5,2,COMPRAR,2,2,2,2,5,5,3,2,4,2,3,3,LA SALUD,5,2,4,4,1,4,4,4,4,4,4,15,10,4,99,4,3,4,4,4,1,4,99,4,5,4,4,2,4,5,5,5,5,4,3,2,3,99,99,99,2,1,2,1,2,2,2,3,4,2,4,2,2,4,LA DESIGULDAD DE GÉNERO,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4,4,4,1,1,1,1,1,1,1,2,2,4,4,4,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,2,2,4,6,LAS CHIVAS,2,EL MARIACHI,1,LA CRIMINALIDAD,3,99,30,2,2,2,1,2,2,2,4,4,1,1,4,4,4,3,5,3,1,5,4,4,1,99,25,11,5,6,2,6,3,2,16,1,1,1,1,4,43,47,37,31,61,17,219,C+,Medio,8,11,31,10,20,32,41,38,191,C+,Medio,10,1,8,7,2,3,1,347.5952
54162573,9/11/21 19:35,1624,54.1,JARDINES DEL BOSQUE,1,5,5,5,4,1,4,5,2,5,5,5,1,1,1,1,3,1,1,0,0,0,0,99,99,1,99,17,4,1,5,99,1,2,99,99,1,5,1,1,1,1,1,2,1,1,1,2,4,4,4,4,4,2,4,4,4,4,4,1,1,2,1,1,2,1,4,1,99,99,3,2,2,1,4,2,3,3,2,2,2,6,COMUNICACIÓN,5,4,4,3,1,4,4,4,5,4,5,0,11,1,99,5,5,2,1,4,4,99,99,4,3,1,1,3,4,4,4,5,5,5,1,2,3,99,99,99,2,1,2,2,1,2,2,3,3,1,2,2,5,11,NO SER EMPÁTICOS,1,1,2,2,1,1,1,2,5,4,4,4,4,4,3,1,5,1,1,2,2,2,1,1,1,1,3,3,4,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,3,4,5,10,LA CANCIÓN,5,CULTURA,4,INJUSTICIA,5,99,10,2,2,2,2,2,2,2,4,2,3,2,2,2,2,3,3,3,3,4,3,3,2,99,25,10,5,10,0,3,1,1,8,1,1,1,1,1,43,24,0,31,15,6,113,C,Medio,0,11,13,10,20,15,0,38,107,C-,Bajo,5,0,17,22,2,3,2,412.0907
54162908,9/11/21 19:44,1154,38.5,BOSQUES DE LA VICTORIA,1,5,5,3,3,1,5,3,3,5,4,1,1,3,2,4,1,5,1,0,0,0,0,99,99,2,99,18,3,2,5,5,1,2,99,99,3,5,1,1,1,1,2,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,VIDEOCONFERENCIA,1,1,1,1,1,1,1,1,1,1,1,7,DISCRIMINACIÓN,3,3,4,4,2,5,5,5,5,5,5,4,99,3,99,5,5,5,1,1,4,99,99,1,5,5,5,5,5,5,5,5,5,5,1,2,3,99,99,99,2,2,2,2,2,2,2,3,5,5,4,5,5,12,MACHISMO,1,1,1,1,2,2,2,2,5,5,5,5,5,5,3,5,1,1,1,1,1,2,2,2,2,2,1,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,3,3,5,1,TORTAS AHOGADAS,5,MÚSICA Y COMIDA,4,DISCRIMINACIÓN,3,99,240,2,2,2,2,2,2,2,5,5,5,5,0,5,0,5,5,5,5,5,5,5,2,99,25,10,5,12,1,3,3,2,25,1,1,1,1,0,73,47,18,31,0,17,169,C-,Baja,0,11,31,10,20,46,32,52,202,AB,Alto,0,0,23,0,2,3,2,412.0907
